stats_id,month_date,region_id,obj_cnt,total_area,living_area,parking_cnt
657,2021-09-01,40,26,144400,100900,35
658,2021-09-01,45,20,185500,130100,172
659,2021-09-01,36,13,75400,50000,60
660,2021-09-01,52,5,80200,49800,50
661,2021-09-01,53,14,120500,83400,8
662,2021-09-01,12,22,495000,319000,801
663,2021-09-01,41,10,84800,60300,0
664,2021-09-01,48,12,90900,62300,0
665,2021-09-01,9,95,974000,605300,1409
666,2021-09-01,34,28,210500,144800,36
667,2021-09-01,26,21,171100,123700,55
668,2021-09-01,35,16,232900,141800,90
669,2021-09-01,1,55,2409400,1367600,7529
670,2021-09-01,49,15,106600,70400,34
671,2021-09-01,47,13,112400,82200,86
672,2021-09-01,31,19,126100,95600,0
673,2021-09-01,60,20,82500,56500,0
674,2021-09-01,20,20,347300,213600,0
675,2021-09-01,28,27,336000,207700,38
676,2021-09-01,18,16,215300,144100,27
677,2021-09-01,17,50,803800,523700,540
678,2021-09-01,29,14,253400,153500,734
679,2021-10-01,77,4,24100,19500,0
680,2021-10-01,49,20,184900,121300,34
681,2021-10-01,7,61,1158600,740300,1852
682,2021-10-01,3,175,3371900,2170800,2463
683,2021-10-01,27,29,364300,232000,187
684,2021-10-01,17,58,897500,584000,601
685,2021-10-01,58,21,200200,139700,0
686,2021-10-01,48,14,113800,77100,0
687,2021-10-01,24,30,216100,148800,51
688,2021-10-01,9,99,1089600,681000,1436
689,2021-10-01,54,4,30800,21700,0
690,2021-10-01,56,7,69700,41800,0
691,2021-10-01,31,24,165000,125700,0
692,2021-10-01,64,7,36300,27500,0
693,2021-10-01,2,125,3539900,2066000,7493
694,2021-10-01,57,6,84400,58900,49
695,2021-10-01,12,27,563900,369200,801
696,2021-10-01,52,5,80200,49800,50
697,2021-10-01,69,4,53600,37200,0
698,2021-10-01,55,7,78600,54900,0
699,2021-10-01,59,5,35600,27400,84
700,2021-10-01,11,78,1196900,727300,3250
701,2021-10-01,53,14,120500,83400,8
702,2021-10-01,8,80,1000800,622700,1364
703,2021-10-01,32,20,248200,164500,1
704,2021-10-01,19,59,568900,363200,494
705,2021-10-01,76,1,2500,1900,0
706,2021-10-01,16,87,720200,466200,561
707,2021-10-01,26,21,171100,123700,55
708,2021-10-01,39,23,320200,197200,479
709,2021-10-01,20,22,362600,222700,0
710,2021-10-01,28,27,336000,207700,38
711,2021-10-01,63,7,72300,46400,0
712,2021-10-01,62,27,124000,88800,0
713,2021-10-01,60,22,104500,72100,0
714,2021-10-01,42,24,173200,120900,23
715,2021-10-01,4,146,2150500,1423400,1444
716,2021-10-01,21,25,406900,262800,92
717,2021-10-01,61,4,75200,56400,0
718,2021-10-01,13,43,421900,297300,279
719,2021-10-01,71,8,68500,42800,0
720,2021-10-01,68,2,21400,15100,0
721,2021-10-01,75,5,29800,21500,0
722,2021-10-01,14,13,251700,160400,206
723,2021-10-01,23,38,421200,269000,454
724,2021-10-01,15,30,519500,361700,0
725,2021-10-01,80,2,23400,16600,0
726,2021-10-01,50,17,125000,82200,0
727,2021-10-01,41,11,87400,62300,0
728,2021-10-01,18,17,236000,158200,27
729,2021-10-01,38,26,171100,113600,58
730,2021-10-01,45,21,195600,136500,172
731,2021-10-01,40,30,184600,130600,35
732,2021-10-01,47,14,124700,90900,128
733,2021-10-01,6,52,540500,353000,68
734,2021-10-01,72,3,23400,20600,0
735,2021-10-01,43,14,208300,151000,282
736,2021-10-01,1,62,3243700,1821300,11449
737,2021-10-01,33,30,315800,218200,30
738,2021-10-01,67,10,81300,56500,0
739,2021-10-01,29,17,283900,175500,765
740,2021-10-01,36,14,82300,55200,60
741,2021-10-01,74,6,23600,17600,0
742,2021-10-01,37,12,146600,97600,199
743,2021-10-01,84,1,1700,1300,0
744,2021-10-01,51,10,32000,21900,0
745,2021-10-01,83,2,11400,7200,0
746,2021-10-01,46,19,142500,105200,45
747,2021-10-01,66,7,53000,39900,0
748,2021-10-01,30,21,175000,116600,230
749,2021-10-01,34,30,221700,153400,64
750,2021-10-01,10,28,412600,264300,282
751,2021-10-01,5,52,752500,503700,818
752,2021-10-01,79,2,2200,1700,0
753,2021-10-01,65,11,93500,53300,50
754,2021-10-01,35,17,286700,171300,224
755,2021-10-01,25,51,218600,144400,112
756,2021-10-01,44,46,258800,128500,411
757,2021-10-01,22,24,122800,91100,66
758,2021-11-01,31,28,193700,144500,0
759,2021-11-01,27,31,407900,260900,230
760,2021-11-01,9,109,1344300,821100,1624
761,2021-11-01,2,142,4155300,2449300,8138
762,2021-11-01,54,6,47200,34000,0
763,2021-11-01,65,21,149800,87700,50
764,2021-11-01,42,26,189300,131400,30
765,2021-11-01,35,18,299300,177500,224
766,2021-11-01,76,1,2500,1900,0
767,2021-11-01,23,44,507100,323700,537
768,2021-11-01,53,17,146000,101600,8
769,2021-11-01,62,29,147600,104600,0
770,2021-11-01,20,25,417400,260800,0
771,2021-11-01,64,8,75000,50900,58
772,2021-11-01,51,12,46600,32200,0
773,2021-11-01,61,4,75200,56400,0
774,2021-11-01,33,36,398000,269300,132
775,2021-11-01,14,15,295300,188400,206
776,2021-11-01,4,158,2414500,1602400,1722
777,2021-11-01,18,22,305100,207400,27
778,2021-11-01,79,2,2200,1700,0
779,2021-11-01,25,51,218600,144400,112
780,2021-11-01,3,187,3572600,2309300,2463
781,2021-11-01,13,52,470700,329600,279
782,2021-11-01,47,15,130400,95000,128
783,2021-11-01,44,48,282800,146300,411
784,2021-11-01,16,100,826700,533100,690
785,2021-11-01,11,86,1365700,832600,3633
786,2021-11-01,57,6,84400,58900,49
787,2021-11-01,28,27,336000,207700,38
788,2021-11-01,29,22,331900,205700,884
789,2021-11-01,74,6,23600,17600,0
790,2021-11-01,12,32,666000,439700,801
791,2021-11-01,22,29,179100,133500,66
792,2021-11-01,17,65,1059800,683400,822
793,2021-11-01,26,21,171100,123700,55
794,2021-11-01,68,2,21400,15100,0
795,2021-11-01,58,21,200200,139700,0
796,2021-11-01,49,22,215900,141100,34
797,2021-11-01,55,7,78600,54900,0
798,2021-11-01,45,26,263300,183600,208
799,2021-11-01,59,5,35600,27400,84
800,2021-11-01,66,7,53000,39900,0
801,2021-11-01,50,18,139800,91600,0
802,2021-11-01,48,15,137600,91700,0
803,2021-11-01,19,61,619200,392400,549
804,2021-11-01,10,35,484900,311300,316
805,2021-11-01,15,31,524800,364500,31
806,2021-11-01,5,59,831400,567800,818
807,2021-11-01,67,11,85400,59900,0
808,2021-11-01,40,35,212700,149900,53
809,2021-11-01,60,22,104500,72100,0
810,2021-11-01,77,4,24100,19500,0
811,2021-11-01,63,9,99700,65300,0
812,2021-11-01,6,63,603400,398900,74
813,2021-11-01,72,3,23400,20600,0
814,2021-11-01,80,2,23400,16600,0
815,2021-11-01,52,6,90600,56500,56
816,2021-11-01,38,27,183000,121200,58
817,2021-11-01,21,26,410400,265000,92
818,2021-11-01,32,24,275300,183900,1
819,2021-11-01,7,68,1333700,859100,2029
820,2021-11-01,84,1,1700,1300,0
821,2021-11-01,41,13,110500,81600,0
822,2021-11-01,83,2,11400,7200,0
823,2021-11-01,39,28,380200,240200,479
824,2021-11-01,71,9,74100,47000,0
825,2021-11-01,46,27,177300,132900,45
826,2021-11-01,36,16,106900,70300,60
827,2021-11-01,43,18,211400,153800,282
828,2021-11-01,37,13,157000,105200,199
829,2021-11-01,56,10,92000,58900,0
830,2021-11-01,24,34,260300,177000,129
831,2021-11-01,30,21,175000,116600,230
832,2021-11-01,34,34,236600,163300,64
833,2021-11-01,69,5,75600,51600,0
834,2021-11-01,1,75,3762600,2120900,13105
835,2021-11-01,8,96,1162000,718800,1472
836,2021-11-01,75,8,56200,40700,0
837,2021-12-01,51,13,63600,45500,0
838,2021-12-01,62,31,149700,106300,0
839,2021-12-01,23,46,513500,327500,537
840,2021-12-01,10,41,644500,414200,489
841,2021-12-01,60,25,140100,96900,0
842,2021-12-01,19,67,710800,453900,597
843,2021-12-01,18,26,389500,264400,27
844,2021-12-01,46,28,181000,135900,45
845,2021-12-01,44,52,317200,170800,411
846,2021-12-01,40,38,235400,165800,53
847,2021-12-01,63,9,99700,65300,0
848,2021-12-01,35,19,309100,184800,224
849,2021-12-01,77,4,24100,19500,0
850,2021-12-01,11,89,1397100,854600,3633
851,2021-12-01,41,14,114500,84500,0
852,2021-12-01,34,38,292700,198000,92
853,2021-12-01,76,1,2500,1900,0
854,2021-12-01,79,2,2200,1700,0
855,2021-12-01,7,75,1480000,950100,2184
856,2021-12-01,30,30,270500,181900,230
857,2021-12-01,74,6,23600,17600,0
858,2021-12-01,25,51,218600,144400,112
859,2021-12-01,24,40,313900,213400,149
860,2021-12-01,61,4,75200,56400,0
861,2021-12-01,83,2,11400,7200,0
862,2021-12-01,55,7,78600,54900,0
863,2021-12-01,53,17,146000,101600,8
864,2021-12-01,8,117,1494700,917300,1975
865,2021-12-01,16,117,1005600,641900,972
866,2021-12-01,54,7,55000,39700,31
867,2021-12-01,17,69,1105400,709900,947
868,2021-12-01,65,24,167800,101000,50
869,2021-12-01,2,150,4342500,2559900,8271
870,2021-12-01,72,3,23400,20600,0
871,2021-12-01,5,63,925600,617800,962
872,2021-12-01,45,27,288100,198700,284
873,2021-12-01,75,9,68500,48500,0
874,2021-12-01,12,38,775000,511400,801
875,2021-12-01,4,207,2524100,1687100,1722
876,2021-12-01,6,72,726500,478100,74
877,2021-12-01,48,15,137600,91700,0
878,2021-12-01,37,14,164600,110000,199
879,2021-12-01,14,16,302000,194000,206
880,2021-12-01,56,11,106700,69300,0
881,2021-12-01,21,28,458400,297200,133
882,2021-12-01,52,6,90600,56500,56
883,2021-12-01,13,73,580200,402400,279
884,2021-12-01,28,29,369400,231300,38
885,2021-12-01,66,7,53000,39900,0
886,2021-12-01,36,16,106900,70300,60
887,2021-12-01,68,2,21400,15100,0
888,2021-12-01,69,5,75600,51600,0
889,2021-12-01,15,33,573600,394900,134
890,2021-12-01,29,22,331900,205700,884
891,2021-12-01,1,91,4306300,2465600,15172
892,2021-12-01,80,2,23400,16600,0
893,2021-12-01,58,21,200200,139700,0
894,2021-12-01,27,33,448300,283200,352
895,2021-12-01,33,38,423400,287200,132
896,2021-12-01,59,6,41100,31900,84
897,2021-12-01,32,28,317400,214300,1
898,2021-12-01,38,28,193900,127200,58
899,2021-12-01,47,15,130400,95000,128
900,2021-12-01,22,30,196700,145300,66
901,2021-12-01,26,23,186100,134600,55
902,2021-12-01,3,213,3846200,2486900,2667
903,2021-12-01,43,18,211400,153800,282
904,2021-12-01,84,1,1700,1300,0
905,2021-12-01,42,26,189300,131400,30
906,2021-12-01,39,30,421900,267700,479
907,2021-12-01,31,30,207800,155000,0
908,2021-12-01,49,23,240200,157100,106
909,2021-12-01,9,115,1485400,921000,1692
910,2021-12-01,20,29,514600,330100,0
911,2021-12-01,50,20,157100,102500,0
912,2021-12-01,67,13,95200,67900,1
913,2021-12-01,71,9,74100,47000,0
914,2021-12-01,57,7,98000,68000,75
915,2021-12-01,64,10,81000,55800,58
916,2022-01-01,65,67,294800,195400,124
917,2022-01-01,59,35,333400,255100,140
918,2022-01-01,25,162,802500,576400,151
919,2022-01-01,58,26,248800,181200,0
920,2022-01-01,42,105,518800,367900,30
921,2022-01-01,68,7,100400,62400,68
922,2022-01-01,18,124,1898900,1258800,29
923,2022-01-01,29,56,838100,518800,1757
924,2022-01-01,26,72,970000,633300,300
925,2022-01-01,27,68,1036400,655800,1338
926,2022-01-01,34,88,505700,354000,92
927,2022-01-01,51,36,273800,187200,0
928,2022-01-01,35,37,531100,335100,420
929,2022-01-01,48,39,295700,201400,4
930,2022-01-01,14,34,678200,442900,206
931,2022-01-01,10,80,1391600,916400,1059
932,2022-01-01,2,465,14381300,8635900,17833
933,2022-01-01,37,49,468600,316400,263
934,2022-01-01,79,2,2200,1700,0
935,2022-01-01,15,117,1766200,1209600,522
936,2022-01-01,1,332,13353700,7940900,40412
937,2022-01-01,50,50,313800,207100,30
938,2022-01-01,66,7,53000,39900,0
939,2022-01-01,57,13,154500,101500,143
940,2022-01-01,56,33,214000,148300,19
941,2022-01-01,9,207,2712000,1723500,2155
942,2022-01-01,60,42,241800,170200,894
943,2022-01-01,55,12,155900,106500,0
944,2022-01-01,24,73,613600,409200,149
945,2022-01-01,84,1,1700,1300,0
946,2022-01-01,77,7,30800,24300,0
947,2022-01-01,62,78,189500,140100,0
948,2022-01-01,33,98,1037900,711600,669
949,2022-01-01,38,70,659100,365900,503
950,2022-01-01,74,36,265400,189900,56
951,2022-01-01,20,80,1077200,697000,0
952,2022-01-01,19,109,1159500,759900,683
953,2022-01-01,22,100,422400,311100,341
954,2022-01-01,76,2,5900,4300,0
955,2022-01-01,54,20,172400,118600,216
956,2022-01-01,47,25,239300,171600,230
957,2022-01-01,11,241,2921100,1918700,4632
958,2022-01-01,80,2,23400,16600,0
959,2022-01-01,71,22,147600,100200,0
960,2022-01-01,75,19,125500,100000,1
961,2022-01-01,52,10,192300,126800,95
962,2022-01-01,72,14,130800,92800,38
963,2022-01-01,17,92,1631200,1054900,1576
964,2022-01-01,21,61,978000,648600,182
965,2022-01-01,16,164,1503100,982400,1582
966,2022-01-01,5,153,1996500,1366300,1212
967,2022-01-01,32,57,605300,422100,26
968,2022-01-01,41,51,595400,404900,0
969,2022-01-01,73,1,108000,54200,280
970,2022-01-01,6,154,2421600,1525000,832
971,2022-01-01,4,532,5488300,3697500,2049
972,2022-01-01,67,20,165100,111100,1
973,2022-01-01,39,35,456500,290700,479
974,2022-01-01,45,37,407600,279600,305
975,2022-01-01,70,8,50200,40600,67
976,2022-01-01,23,97,1077100,710100,776
977,2022-01-01,28,67,794700,518100,354
978,2022-01-01,13,194,1802000,1204800,2282
979,2022-01-01,30,104,750700,504000,288
980,2022-01-01,44,57,369700,204200,481
981,2022-01-01,61,4,75200,56400,0
982,2022-01-01,36,43,375400,253300,152
983,2022-01-01,40,48,314300,219200,79
984,2022-01-01,64,28,186200,121400,134
985,2022-01-01,69,7,118200,77400,0
986,2022-01-01,12,134,1664900,1060200,868
987,2022-01-01,31,71,575400,405300,0
988,2022-01-01,43,57,596000,408200,480
989,2022-01-01,7,158,3259200,2105400,4180
990,2022-01-01,3,612,13224100,8679700,7120
991,2022-01-01,49,36,313100,210800,106
992,2022-01-01,63,12,130800,86400,0
993,2022-01-01,8,331,3090900,1857400,3447
994,2022-01-01,53,21,180300,127400,8
995,2022-01-01,83,4,42200,25800,53
996,2022-01-01,46,85,586600,427500,262
997,2022-02-01,38,72,674600,376700,503
998,2022-02-01,55,14,171500,117900,0
999,2022-02-01,19,117,1252200,815700,763
1000,2022-02-01,4,552,5861100,3939800,2139
1001,2022-02-01,48,47,341800,234100,4
1002,2022-02-01,14,39,792600,514900,298
1003,2022-02-01,83,4,42200,25800,53
1004,2022-02-01,36,49,406700,275800,152
1005,2022-02-01,45,39,429200,293400,305
1006,2022-02-01,5,167,2217100,1514900,1212
1007,2022-02-01,61,4,75200,56400,0
1008,2022-02-01,39,38,494300,321500,631
1009,2022-02-01,72,14,130800,92800,38
1010,2022-02-01,16,181,1608900,1047400,1719
1011,2022-02-01,66,7,53000,39900,0
1012,2022-02-01,26,76,1014900,658900,464
1013,2022-02-01,70,9,53100,42900,67
1014,2022-02-01,49,41,370000,244800,214
1015,2022-02-01,17,98,1682200,1090000,1576
1016,2022-02-01,25,172,821700,592700,151
1017,2022-02-01,41,54,665400,450700,0
1018,2022-02-01,32,60,643500,448700,26
1019,2022-02-01,43,62,631200,433500,480
1020,2022-02-01,12,139,1747600,1110600,1083
1021,2022-02-01,20,90,1138100,731300,0
1022,2022-02-01,9,228,3100700,1959000,2199
1023,2022-02-01,21,67,1106800,739200,227
1024,2022-02-01,79,2,2200,1700,0
1025,2022-02-01,57,14,171600,114100,143
1026,2022-02-01,42,111,692000,394300,30
1027,2022-02-01,52,11,204800,134400,95
1028,2022-02-01,7,167,3434100,2221500,4486
1029,2022-02-01,6,183,2677600,1691300,900
1030,2022-02-01,30,139,833000,564100,288
1031,2022-02-01,69,7,118200,77400,0
1032,2022-02-01,80,2,23400,16600,0
1033,2022-02-01,40,60,416200,274100,99
1034,2022-02-01,67,23,202400,135300,1
1035,2022-02-01,56,33,214000,148300,19
1036,2022-02-01,63,13,136900,90000,0
1037,2022-02-01,15,128,1985200,1363100,522
1038,2022-02-01,54,28,215600,150700,216
1039,2022-02-01,73,1,108000,54200,280
1040,2022-02-01,29,59,875300,542800,1757
1041,2022-02-01,8,364,3488900,2100700,3982
1042,2022-02-01,37,50,478500,324500,263
1043,2022-02-01,71,23,150200,101800,0
1044,2022-02-01,24,90,690800,468100,149
1045,2022-02-01,18,145,2131400,1423600,29
1046,2022-02-01,44,62,418900,230700,580
1047,2022-02-01,22,103,438700,320400,341
1048,2022-02-01,76,2,5900,4300,0
1049,2022-02-01,53,21,180300,127400,8
1050,2022-02-01,58,26,248800,181200,0
1051,2022-02-01,46,86,590800,430800,262
1052,2022-02-01,27,79,1182600,757200,1424
1053,2022-02-01,10,105,1933500,1176100,1455
1054,2022-02-01,1,349,13896800,8280400,41984
1055,2022-02-01,50,52,322600,212800,30
1056,2022-02-01,60,44,246000,173100,894
1057,2022-02-01,74,37,270600,193400,56
1058,2022-02-01,64,33,226100,150700,134
1059,2022-02-01,13,214,2122700,1414800,2354
1060,2022-02-01,28,69,828400,541100,354
1061,2022-02-01,65,69,314800,208300,124
1062,2022-02-01,35,38,539600,340400,420
1063,2022-02-01,59,41,361700,279700,212
1064,2022-02-01,47,28,279100,199300,286
1065,2022-02-01,31,81,652300,458300,0
1066,2022-02-01,2,502,15782700,9446900,20711
1067,2022-02-01,84,1,1700,1300,0
1068,2022-02-01,51,40,298000,203400,0
1069,2022-02-01,33,111,1173200,814500,790
1070,2022-02-01,3,657,14625000,9546300,9038
1071,2022-02-01,62,86,200800,149300,0
1072,2022-02-01,68,8,103700,64800,68
1073,2022-02-01,77,7,30800,24300,0
1074,2022-02-01,34,94,558300,388800,92
1075,2022-02-01,11,256,2998700,1974100,4634
1076,2022-02-01,75,21,155600,122400,1
1077,2022-02-01,23,106,1190600,784500,840
1078,2022-03-01,25,178,864800,622200,151
1079,2022-03-01,51,41,302700,207000,0
1080,2022-03-01,18,150,2168700,1451500,29
1081,2022-03-01,32,63,714300,488500,156
1082,2022-03-01,22,104,451500,328400,341
1083,2022-03-01,39,41,523800,340100,735
1084,2022-03-01,5,174,2248400,1537600,1212
1085,2022-03-01,42,114,713700,410200,30
1086,2022-03-01,50,53,345500,228700,30
1087,2022-03-01,31,82,656800,460800,0
1088,2022-03-01,69,7,118200,77400,0
1089,2022-03-01,64,33,226100,150700,134
1090,2022-03-01,74,37,270600,193400,56
1091,2022-03-01,52,11,204800,134400,95
1092,2022-03-01,66,8,55000,41700,0
1093,2022-03-01,3,757,15916700,10406100,10138
1094,2022-03-01,43,62,631200,433500,480
1095,2022-03-01,46,90,623000,456200,262
1096,2022-03-01,71,27,180800,122400,0
1097,2022-03-01,14,42,881100,566900,496
1098,2022-03-01,80,2,23400,16600,0
1099,2022-03-01,75,22,171200,133800,1
1100,2022-03-01,29,60,891500,554300,1757
1101,2022-03-01,10,114,2045900,1255100,1455
1102,2022-03-01,56,36,233200,160700,19
1103,2022-03-01,70,9,53100,42900,67
1104,2022-03-01,76,2,5900,4300,0
1105,2022-03-01,57,19,244800,168200,143
1106,2022-03-01,67,23,202400,135300,1
1107,2022-03-01,77,8,34600,26900,0
1108,2022-03-01,7,168,3444000,2228400,4486
1109,2022-03-01,53,26,222200,155900,8
1110,2022-03-01,8,419,3752600,2267400,4376
1111,2022-03-01,34,100,589400,409600,92
1112,2022-03-01,49,42,376200,249200,214
1113,2022-03-01,72,14,130800,92800,38
1114,2022-03-01,2,517,16188500,9679300,21254
1115,2022-03-01,36,56,452800,308400,182
1116,2022-03-01,83,4,42200,25800,53
1117,2022-03-01,41,59,735800,497300,0
1118,2022-03-01,79,2,2200,1700,0
1119,2022-03-01,11,306,3475500,2271400,4796
1120,2022-03-01,55,14,171500,117900,0
1121,2022-03-01,17,108,1782600,1158400,1656
1122,2022-03-01,6,224,2963400,1881900,1219
1123,2022-03-01,27,84,1248200,801900,1464
1124,2022-03-01,65,74,337400,221800,124
1125,2022-03-01,38,77,722900,407800,503
1126,2022-03-01,35,38,539600,340400,420
1127,2022-03-01,13,215,2161800,1432400,2527
1128,2022-03-01,63,14,146800,96500,0
1129,2022-03-01,84,1,1700,1300,0
1130,2022-03-01,58,32,270000,197300,0
1131,2022-03-01,1,370,14664500,8741500,45010
1132,2022-03-01,40,62,432500,284700,99
1133,2022-03-01,9,234,3213500,2018800,2199
1134,2022-03-01,20,93,1142600,735300,0
1135,2022-03-01,37,51,504700,338600,312
1136,2022-03-01,47,29,283300,201900,286
1137,2022-03-01,28,77,901700,593000,354
1138,2022-03-01,44,64,442900,248900,580
1139,2022-03-01,73,2,109400,55400,280
1140,2022-03-01,26,78,1045400,681100,464
1141,2022-03-01,15,142,2194300,1505200,901
1142,2022-03-01,61,4,75200,56400,0
1143,2022-03-01,62,87,206800,153600,0
1144,2022-03-01,30,140,839600,569600,288
1145,2022-03-01,45,40,434500,297000,305
1146,2022-03-01,21,77,1230000,823900,227
1147,2022-03-01,33,116,1252500,874200,790
1148,2022-03-01,54,30,225100,157000,216
1149,2022-03-01,68,9,124400,76600,68
1150,2022-03-01,60,45,247300,174000,894
1151,2022-03-01,4,580,6428200,4313000,2581
1152,2022-03-01,12,158,2079200,1335000,1121
1153,2022-03-01,19,122,1280900,835000,763
1154,2022-03-01,24,95,720000,489700,149
1155,2022-03-01,59,41,361700,279700,212
1156,2022-03-01,16,192,1677800,1093700,1719
1157,2022-03-01,48,48,350800,239000,42
1158,2022-03-01,23,107,1204700,794200,840
1159,2022-04-01,45,41,439700,300600,305
1160,2022-04-01,57,22,275900,186600,143
1161,2022-04-01,51,44,312900,213900,0
1162,2022-04-01,17,112,1831600,1192200,1670
1163,2022-04-01,41,73,1028400,684700,31
1164,2022-04-01,76,2,5900,4300,0
1165,2022-04-01,69,7,118200,77400,0
1166,2022-04-01,1,424,16329900,9808500,48430
1167,2022-04-01,36,72,589800,426200,245
1168,2022-04-01,32,65,737200,499900,156
1169,2022-04-01,19,128,1334900,873800,811
1170,2022-04-01,70,10,76200,56800,67
1171,2022-04-01,54,37,298300,207500,240
1172,2022-04-01,46,97,657200,481900,308
1173,2022-04-01,75,23,183700,142100,1
1174,2022-04-01,59,41,361700,279700,212
1175,2022-04-01,37,54,518600,347200,312
1176,2022-04-01,66,9,57000,43500,0
1177,2022-04-01,16,219,1862600,1209000,1823
1178,2022-04-01,4,743,7025300,4727300,2819
1179,2022-04-01,72,14,130800,92800,38
1180,2022-04-01,55,49,681000,465300,0
1181,2022-04-01,20,100,1244300,804000,0
1182,2022-04-01,40,68,515600,336200,216
1183,2022-04-01,15,147,2237200,1535100,901
1184,2022-04-01,3,799,16613500,10897600,10334
1185,2022-04-01,24,100,856500,581200,149
1186,2022-04-01,10,122,2165800,1334000,1455
1187,2022-04-01,68,10,151000,92500,68
1188,2022-04-01,23,119,1295700,860800,840
1189,2022-04-01,9,240,3304400,2072800,2354
1190,2022-04-01,47,29,283300,201900,286
1191,2022-04-01,65,82,387800,257500,135
1192,2022-04-01,6,245,3153900,1994500,1326
1193,2022-04-01,62,91,217100,161100,22
1194,2022-04-01,80,2,23400,16600,0
1195,2022-04-01,67,24,213300,142500,1
1196,2022-04-01,60,49,263600,187200,894
1197,2022-04-01,43,67,700200,478900,480
1198,2022-04-01,42,117,737800,427200,30
1199,2022-04-01,50,60,381800,254700,51
1200,2022-04-01,53,38,294000,205200,70
1201,2022-04-01,84,1,1700,1300,0
1202,2022-04-01,39,52,593600,389300,735
1203,2022-04-01,64,34,230500,153800,134
1204,2022-04-01,5,181,2379700,1627000,1212
1205,2022-04-01,28,82,951900,628400,354
1206,2022-04-01,27,87,1293300,832000,1506
1207,2022-04-01,7,186,3765100,2432000,4861
1208,2022-04-01,56,36,233200,160700,19
1209,2022-04-01,34,101,598200,415900,92
1210,2022-04-01,48,49,355500,242600,42
1211,2022-04-01,31,88,702300,490600,0
1212,2022-04-01,21,81,1331000,891800,227
1213,2022-04-01,71,27,180800,122400,0
1214,2022-04-01,18,168,2453800,1648300,54
1215,2022-04-01,12,162,2175000,1407900,1121
1216,2022-04-01,11,397,3701000,2431800,5027
1217,2022-04-01,44,69,502800,292500,580
1218,2022-04-01,29,60,891500,554300,1757
1219,2022-04-01,49,44,396100,261300,214
1220,2022-04-01,61,4,75200,56400,0
1221,2022-04-01,33,121,1289800,901600,790
